team_episode_return,episode_length,left_player_0,left_player_1,right_player_3,right_player_4,steps,epsilon
-0.7539999999999999,52.0,-0.384,-0.36999999999999994,-0.377,-0.4149999999999999,0,1.0
-0.624,52.0,-0.324,-0.3,-0.4779999999999999,-0.35200000000000004,15000,0.99525
-0.6780000000000002,52.0,-0.344,-0.33399999999999996,-0.26999999999999996,-0.125,30000,0.9905
-0.6639999999999999,52.0,-0.356,-0.308,-0.016,-0.11400000000000003,45000,0.98575
-0.664,52.0,-0.344,-0.31999999999999995,-0.024,-0.174,60000,0.981
-0.6859999999999999,52.0,-0.348,-0.33799999999999997,-0.47399999999999987,-0.022000000000000002,75000,0.97625
-0.692,52.0,-0.31999999999999995,-0.37199999999999994,-0.4859999999999999,-0.203,90000,0.9715
-0.684,52.0,-0.35999999999999993,-0.324,-0.008,-0.345,105000,0.96675
-0.6479999999999999,52.0,-0.33199999999999996,-0.316,-0.47799999999999987,-0.24,120000,0.962
-0.6740000000000002,52.0,-0.33999999999999997,-0.33399999999999996,-0.4859999999999999,-0.15200000000000002,135000,0.9572499999999999
-0.6560000000000001,52.0,-0.34800000000000003,-0.308,-0.4859999999999999,-0.4389999999999999,150000,0.9525
-0.6679999999999999,52.0,-0.32799999999999996,-0.33999999999999997,-0.029000000000000005,-0.44599999999999984,165000,0.94775
-0.612,52.0,-0.30399999999999994,-0.30799999999999994,-0.244,-0.20900000000000002,180000,0.943
-0.616,52.0,-0.28400000000000003,-0.33199999999999996,-0.4899999999999999,-0.306,195000,0.93825
-0.7020000000000001,52.0,-0.368,-0.3339999999999999,-0.308,-0.07499999999999998,210000,0.9335
-0.6060000000000001,52.0,-0.29600000000000004,-0.31,-0.4859999999999999,-0.2820000000000001,225000,0.9287500000000001
-0.6319999999999999,52.0,-0.32799999999999996,-0.30400000000000005,-0.4819999999999999,-0.3909999999999999,240000,0.924
-0.628,52.0,-0.29599999999999993,-0.33199999999999996,-0.03699999999999999,-0.418,255000,0.91925
-0.6780000000000002,52.0,-0.348,-0.3299999999999999,-0.4859999999999999,-0.126,270000,0.9145
-0.6540000000000001,52.0,-0.308,-0.346,-0.02,-0.099,285000,0.9097500000000001
-0.666,52.0,-0.348,-0.31799999999999995,-0.4779999999999999,-0.066,300000,0.905
-0.604,52.0,-0.332,-0.272,-0.4859999999999999,-0.157,315000,0.90025
-0.648,52.0,-0.32799999999999996,-0.31999999999999995,-0.020999999999999998,-0.25800000000000006,330000,0.8955
-0.6100000000000001,52.0,-0.312,-0.29799999999999993,-0.47799999999999987,-0.192,345000,0.89075
-0.6439999999999999,52.0,-0.328,-0.316,-0.48199999999999993,-0.24900000000000003,360000,0.886
-0.642,52.0,-0.33199999999999996,-0.30999999999999994,-0.4819999999999999,-0.4339999999999999,375000,0.88125
-0.642,52.0,-0.3559999999999999,-0.28600000000000014,-0.013000000000000001,-0.195,390000,0.8765000000000001
-0.6839999999999999,52.0,-0.33599999999999997,-0.348,-0.02,-0.254,405000,0.87175
-0.672,52.0,-0.34400000000000003,-0.32799999999999996,-0.47799999999999987,-0.304,420000,0.867
-0.6519999999999999,52.0,-0.31599999999999995,-0.33599999999999997,-0.48499999999999976,-0.012,435000,0.86225
-0.6439999999999999,52.0,-0.332,-0.312,-0.242,-0.263,450000,0.8575
-0.6399999999999999,52.0,-0.33999999999999997,-0.3,-0.4849999999999999,-0.46199999999999986,465000,0.85275
-0.692,52.0,-0.3559999999999999,-0.33599999999999997,-0.4779999999999999,-0.46599999999999986,480000,0.848
-0.614,52.0,-0.30400000000000005,-0.31,-0.4859999999999999,-0.46599999999999986,495000,0.8432499999999999
-0.6320000000000001,52.0,-0.328,-0.304,-0.47799999999999987,-0.03599999999999999,510000,0.8385
-0.616,52.0,-0.292,-0.32399999999999995,-0.4859999999999999,-0.016,525000,0.83375
-0.6599999999999999,52.0,-0.324,-0.33599999999999997,-0.012,-0.4589999999999998,540000,0.8290000000000001
-0.6519999999999999,52.0,-0.328,-0.32399999999999995,-0.47799999999999987,-0.219,555000,0.8242499999999999
-0.672,52.0,-0.33999999999999997,-0.332,-0.48599999999999993,-0.008,570000,0.8195
-0.64,52.0,-0.30400000000000005,-0.33599999999999997,-0.4819999999999999,-0.02,585000,0.81475
-0.632,52.0,-0.328,-0.30399999999999994,-0.4859999999999999,-0.253,600000,0.81
-0.6439999999999999,52.0,-0.336,-0.30799999999999994,-0.48099999999999987,-0.027000000000000003,615000,0.80525
-0.652,52.0,-0.316,-0.33599999999999997,-0.4899999999999999,-0.46999999999999986,630000,0.8005
-0.6660000000000001,52.0,-0.348,-0.31800000000000006,-0.4779999999999999,-0.4579999999999999,645000,0.7957500000000001
-0.672,52.0,-0.352,-0.32,-0.028000000000000004,-0.4659999999999999,660000,0.791
-0.6220000000000001,52.0,-0.304,-0.31799999999999995,-0.47799999999999987,-0.023,675000,0.78625
-0.6679999999999999,52.0,-0.33599999999999997,-0.33199999999999996,-0.254,-0.24100000000000002,690000,0.7815
-0.6739999999999999,52.0,-0.33999999999999997,-0.33399999999999996,-0.029000000000000005,-0.45799999999999985,705000,0.77675
-0.674,52.0,-0.33999999999999997,-0.33399999999999996,-0.4859999999999999,-0.24100000000000002,720000,0.772
-0.6400000000000001,52.0,-0.33599999999999997,-0.30400000000000005,-0.4819999999999999,-0.275,735000,0.76725
-0.642,52.0,-0.33999999999999997,-0.302,-0.024,-0.4589999999999999,750000,0.7625
-0.6460000000000001,52.0,-0.344,-0.30199999999999994,-0.021,-0.016,765000,0.75775
-0.638,52.0,-0.312,-0.32599999999999996,-0.205,-0.008,780000,0.753
-0.6039999999999999,52.0,-0.32399999999999995,-0.27999999999999997,-0.4849999999999999,0.0,795000,0.74825
-0.6480000000000001,52.0,-0.33999999999999997,-0.30799999999999994,-0.29400000000000004,-0.012,810000,0.7435
-0.6739999999999999,52.0,-0.33999999999999997,-0.33399999999999996,-0.272,-0.024,825000,0.73875
-0.678,52.0,-0.3559999999999999,-0.32199999999999995,-0.48099999999999987,-0.012,840000,0.734
-0.6799999999999999,52.0,-0.364,-0.31599999999999995,-0.46999999999999986,-0.4549999999999999,855000,0.7292500000000001
-0.65,52.0,-0.33999999999999997,-0.30999999999999994,-0.4899999999999999,-0.46999999999999986,870000,0.7245
-0.7120000000000001,52.0,-0.33599999999999997,-0.376,-0.4899999999999999,-0.008,885000,0.7197500000000001
-0.686,52.0,-0.3479999999999999,-0.33799999999999997,-0.036,-0.027000000000000003,900000,0.715
-0.6600000000000001,52.0,-0.312,-0.348,-0.24900000000000003,-0.45399999999999985,915000,0.71025
-0.6199999999999999,52.0,-0.312,-0.3080000000000001,-0.47799999999999987,-0.02,930000,0.7055
-0.7060000000000001,52.0,-0.38399999999999995,-0.32199999999999995,-0.47799999999999987,-0.46599999999999986,945000,0.7007500000000001
-0.6739999999999999,52.0,-0.344,-0.33,-0.4899999999999999,-0.46599999999999986,960000,0.696
-0.666,52.0,-0.32,-0.346,-0.02,-0.22600000000000003,975000,0.69125
-0.644,52.0,-0.3000000000000001,-0.344,-0.4859999999999999,-0.46199999999999986,990000,0.6865
-0.698,52.0,-0.348,-0.35,-0.47799999999999987,-0.46999999999999986,1005000,0.6817500000000001
-0.628,52.0,-0.344,-0.284,-0.012,-0.46599999999999986,1020000,0.6769999999999999
-0.646,52.0,-0.312,-0.334,-0.4859999999999999,-0.46599999999999986,1035000,0.67225
-0.6679999999999999,52.0,-0.344,-0.32399999999999995,-0.025,-0.23400000000000004,1050000,0.6675
-0.6599999999999999,52.0,-0.33199999999999996,-0.32799999999999996,-0.4819999999999999,-0.46199999999999986,1065000,0.6627500000000001
-0.6679999999999999,52.0,-0.344,-0.32399999999999995,-0.4899999999999999,-0.016,1080000,0.658
-0.724,52.0,-0.37599999999999995,-0.3479999999999999,-0.48199999999999993,-0.46999999999999986,1095000,0.65325
-0.6739999999999999,52.0,-0.33999999999999997,-0.33399999999999996,-0.23900000000000002,-0.46199999999999986,1110000,0.6485
-0.646,52.0,-0.29600000000000004,-0.35,-0.4779999999999999,-0.45799999999999985,1125000,0.64375
-0.644,52.0,-0.31999999999999995,-0.32399999999999995,-0.028000000000000004,-0.4659999999999999,1140000,0.639
-0.68,52.0,-0.364,-0.316,-0.4899999999999999,-0.46599999999999986,1155000,0.63425
-0.6260000000000001,52.0,-0.328,-0.29799999999999993,-0.4899999999999999,-0.46199999999999986,1170000,0.6295000000000001
-0.6440000000000001,52.0,-0.32399999999999995,-0.31999999999999995,-0.4819999999999999,-0.007000000000000001,1185000,0.62475
-0.61,52.0,-0.304,-0.30599999999999994,-0.033,-0.016,1200000,0.62
-0.6579999999999999,52.0,-0.33599999999999997,-0.32200000000000006,-0.47799999999999987,-0.45799999999999985,1215000,0.61525
-0.6900000000000001,52.0,-0.356,-0.33399999999999996,-0.4899999999999999,-0.46599999999999986,1230000,0.6105
-0.6320000000000001,52.0,-0.30400000000000005,-0.32799999999999996,-0.48599999999999993,-0.46599999999999986,1245000,0.60575
-0.684,52.0,-0.33999999999999997,-0.344,-0.4779999999999999,-0.46199999999999986,1260000,0.6010000000000001
-0.6460000000000001,52.0,-0.3559999999999999,-0.29,-0.004,-0.46199999999999986,1275000,0.59625
-0.66,52.0,-0.324,-0.33599999999999997,-0.4819999999999999,-0.011000000000000001,1290000,0.5915
-0.6519999999999999,52.0,-0.348,-0.30399999999999994,-0.269,-0.016,1305000,0.58675
-0.6900000000000001,52.0,-0.356,-0.33399999999999996,-0.012,-0.46999999999999986,1320000,0.5820000000000001
-0.708,52.0,-0.36399999999999993,-0.344,-0.4819999999999999,-0.45799999999999985,1335000,0.5772499999999999
-0.6679999999999999,52.0,-0.32799999999999996,-0.33999999999999997,-0.47399999999999987,-0.4579999999999999,1350000,0.5725
-0.6380000000000001,52.0,-0.336,-0.30199999999999994,-0.4859999999999999,-0.46999999999999986,1365000,0.56775
-0.6199999999999999,52.0,-0.316,-0.30399999999999994,-0.4859999999999999,-0.21999999999999997,1380000,0.5630000000000001
-0.612,52.0,-0.33199999999999996,-0.2799999999999999,-0.48199999999999993,-0.24599999999999994,1395000,0.5582499999999999
-0.642,52.0,-0.33599999999999997,-0.30599999999999994,-0.02,-0.255,1410000,0.5535
-0.6659999999999999,52.0,-0.33999999999999997,-0.32599999999999996,-0.4889999999999999,-0.008,1425000,0.54875
-0.6940000000000001,52.0,-0.364,-0.3299999999999999,-0.22299999999999995,-0.22200000000000003,1440000,0.544
-0.674,52.0,-0.33199999999999996,-0.34199999999999997,-0.4899999999999999,-0.46999999999999986,1455000,0.53925
-0.6599999999999999,52.0,-0.33999999999999997,-0.31999999999999995,-0.4859999999999999,-0.018000000000000002,1470000,0.5345
-0.6700000000000002,52.0,-0.33199999999999996,-0.33799999999999997,-0.20800000000000002,-0.46599999999999986,1485000,0.5297499999999999
-0.6679999999999999,52.0,-0.34400000000000003,-0.32399999999999995,-0.4859999999999999,-0.016,1500000,0.525
-0.562,52.0,-0.2800000000000001,-0.28200000000000003,-0.4819999999999999,-0.012,1515000,0.52025
-0.6960000000000001,52.0,-0.348,-0.348,-0.47399999999999987,-0.46599999999999986,1530000,0.5155
-0.682,52.0,-0.352,-0.32999999999999996,-0.02,-0.02,1545000,0.51075
-0.676,52.0,-0.348,-0.32799999999999996,-0.008,-0.011000000000000001,1560000,0.506
-0.678,52.0,-0.356,-0.32199999999999995,-0.005,-0.015,1575000,0.50125
-0.5940000000000001,52.0,-0.312,-0.2819999999999999,-0.012,-0.015,1590000,0.49649999999999994
-0.652,52.0,-0.32399999999999995,-0.32799999999999996,-0.016,-0.016,1605000,0.49174999999999996
-0.65,52.0,-0.316,-0.3339999999999999,-0.012,-0.019,1620000,0.48699999999999993
-0.682,52.0,-0.33199999999999996,-0.35,-0.02,-0.02,1635000,0.48224999999999996
-0.662,52.0,-0.36,-0.30199999999999994,-0.02,-0.02,1650000,0.4774999999999999
-0.6320000000000001,52.0,-0.324,-0.30799999999999994,-0.4819999999999999,-0.008,1665000,0.47274999999999995
-0.702,52.0,-0.372,-0.32999999999999996,-0.02,-0.012,1680000,0.4679999999999999
-0.666,52.0,-0.32799999999999996,-0.33799999999999997,-0.008,-0.004,1695000,0.46325
-0.63,52.0,-0.31999999999999995,-0.30999999999999994,-0.016,-0.016,1710000,0.4585
-0.6159999999999999,52.0,-0.31600000000000006,-0.29999999999999993,-0.036000000000000004,-0.4539999999999999,1725000,0.45375
-0.6839999999999999,52.0,-0.348,-0.33599999999999997,-0.012,-0.016,1740000,0.449
-0.664,52.0,-0.31199999999999994,-0.3519999999999999,-0.036,-0.032,1755000,0.44425
-0.654,52.0,-0.36,-0.29400000000000004,-0.02,-0.012,1770000,0.4395
-0.654,52.0,-0.33199999999999996,-0.32199999999999995,-0.4899999999999999,-0.46599999999999986,1785000,0.43474999999999997
-0.67,52.0,-0.33599999999999997,-0.33399999999999996,-0.264,-0.016,1800000,0.43
-0.6960000000000001,52.0,-0.37199999999999994,-0.324,-0.24300000000000002,-0.003,1815000,0.42524999999999996
-0.658,52.0,-0.33199999999999996,-0.32599999999999996,-0.028000000000000004,-0.4589999999999998,1830000,0.4205
-0.6180000000000001,52.0,-0.324,-0.29399999999999993,-0.24100000000000002,-0.012,1845000,0.41574999999999995
-0.6719999999999999,52.0,-0.352,-0.32,-0.22799999999999998,-0.46599999999999986,1860000,0.411
-0.6900000000000001,52.0,-0.368,-0.32199999999999995,-0.049,-0.4779999999999999,1875000,0.40624999999999994
-0.6400000000000001,52.0,-0.33199999999999996,-0.308,-0.021,-0.4579999999999999,1890000,0.40149999999999997
-0.634,52.0,-0.32800000000000007,-0.30599999999999994,-0.233,-0.02,1905000,0.39675
-0.6520000000000001,52.0,-0.344,-0.308,-0.24400000000000005,-0.22300000000000003,1920000,0.39199999999999996
-0.6119999999999999,52.0,-0.32799999999999996,-0.284,-0.278,-0.22800000000000004,1935000,0.38725
-0.6320000000000001,52.0,-0.33599999999999997,-0.296,-0.47699999999999987,-0.229,1950000,0.38249999999999995
-0.6820000000000002,52.0,-0.33599999999999997,-0.346,-0.017,-0.46599999999999986,1965000,0.37775
-0.7020000000000001,52.0,-0.37999999999999995,-0.32199999999999995,-0.016,-0.21999999999999997,1980000,0.37299999999999994
-0.648,52.0,-0.32399999999999995,-0.324,-0.268,-0.46199999999999986,1995000,0.36824999999999997
-0.662,52.0,-0.31999999999999995,-0.34199999999999997,-0.4819999999999999,-0.24600000000000005,2010000,0.36349999999999993
-0.6279999999999999,52.0,-0.33199999999999996,-0.29600000000000004,-0.47799999999999987,-0.46599999999999986,2025000,0.35874999999999996
-0.7100000000000001,52.0,-0.368,-0.34199999999999997,-0.027999999999999997,-0.4539999999999999,2040000,0.3539999999999999
-0.718,52.0,-0.372,-0.346,-0.47799999999999987,-0.46599999999999986,2055000,0.34924999999999995
-0.7140000000000001,52.0,-0.38,-0.3339999999999999,-0.4699999999999999,-0.263,2070000,0.34450000000000003
-0.6799999999999999,52.0,-0.33999999999999997,-0.3399999999999999,-0.4819999999999999,-0.012,2085000,0.33975
-0.6160000000000001,52.0,-0.336,-0.27999999999999997,-0.4859999999999999,-0.46599999999999986,2100000,0.335
-0.648,52.0,-0.32799999999999996,-0.31999999999999995,-0.01,-0.22800000000000004,2115000,0.33025
-0.66,52.0,-0.328,-0.33199999999999996,-0.016,-0.016,2130000,0.3255
-0.658,52.0,-0.3319999999999999,-0.32600000000000007,-0.008,-0.003,2145000,0.32075
-0.67,52.0,-0.3559999999999999,-0.31399999999999995,-0.012,-0.008,2160000,0.316
-0.628,52.0,-0.29999999999999993,-0.32799999999999996,-0.006,-0.014000000000000002,2175000,0.31124999999999997
-0.5900000000000001,52.0,-0.28,-0.30999999999999994,-0.017,-0.016,2190000,0.3065
-0.6759999999999999,52.0,-0.364,-0.31199999999999994,-0.016,-0.028000000000000004,2205000,0.30174999999999996
-0.6640000000000001,52.0,-0.30000000000000004,-0.364,-0.021,-0.023,2220000,0.297
-0.6880000000000001,52.0,-0.352,-0.33599999999999997,-0.016999999999999998,-0.012,2235000,0.29225
-0.6599999999999999,52.0,-0.35999999999999993,-0.3,-0.012,-0.46599999999999986,2250000,0.2875
-0.662,52.0,-0.33199999999999996,-0.32999999999999996,-0.02,-0.46599999999999986,2265000,0.28275
-0.6759999999999999,52.0,-0.33199999999999996,-0.344,-0.024,-0.25,2280000,0.27799999999999997
-0.68,52.0,-0.352,-0.32799999999999996,-0.4859999999999999,-0.45799999999999985,2295000,0.27325
-0.6639999999999999,52.0,-0.328,-0.33599999999999997,-0.48199999999999993,-0.008,2310000,0.26849999999999996
-0.6519999999999999,52.0,-0.33599999999999997,-0.31599999999999995,-0.48599999999999993,-0.46999999999999986,2325000,0.26375
-0.658,52.0,-0.344,-0.31399999999999995,-0.4859999999999999,-0.45799999999999985,2340000,0.25899999999999995
-0.654,52.0,-0.356,-0.298,-0.016,-0.016,2355000,0.25425
-0.6900000000000001,52.0,-0.344,-0.346,-0.016,-0.46599999999999986,2370000,0.24949999999999994
-0.664,52.0,-0.336,-0.328,-0.02,-0.46599999999999986,2385000,0.24474999999999997
-0.688,52.0,-0.356,-0.33199999999999996,-0.24300000000000002,-0.45399999999999985,2400000,0.23999999999999994
-0.662,52.0,-0.348,-0.31399999999999995,-0.004,-0.003,2415000,0.23524999999999996
-0.648,52.0,-0.316,-0.33199999999999996,-0.013000000000000001,-0.24200000000000005,2430000,0.23049999999999993
-0.666,52.0,-0.364,-0.30200000000000005,-0.017,-0.007000000000000001,2445000,0.22575000000000006
-0.6719999999999999,52.0,-0.344,-0.32799999999999996,-0.027999999999999997,-0.031000000000000007,2460000,0.22100000000000003
-0.626,52.0,-0.31599999999999995,-0.31,-0.013000000000000001,-0.012,2475000,0.21625000000000005
-0.68,52.0,-0.348,-0.33199999999999996,-0.022000000000000002,-0.02,2490000,0.21150000000000002
-0.67,52.0,-0.34400000000000003,-0.32599999999999996,-0.012,-0.46999999999999986,2505000,0.20675000000000004
-0.6500000000000001,52.0,-0.352,-0.29800000000000004,-0.017,-0.46599999999999986,2520000,0.202
-0.6079999999999999,52.0,-0.3,-0.308,-0.012,-0.016,2535000,0.19725000000000004
-0.6100000000000001,52.0,-0.308,-0.30200000000000005,-0.028000000000000004,-0.032,2550000,0.1925
-0.6679999999999999,52.0,-0.344,-0.32399999999999995,-0.008,-0.251,2565000,0.18775000000000003
-0.6579999999999999,52.0,-0.356,-0.30199999999999994,-0.4859999999999999,-0.263,2580000,0.183
-0.6140000000000001,52.0,-0.33199999999999996,-0.282,-0.027999999999999997,-0.4499999999999999,2595000,0.17825000000000002
-0.6900000000000001,52.0,-0.36799999999999994,-0.32200000000000006,-0.4819999999999999,-0.4549999999999999,2610000,0.1735
-0.652,52.0,-0.332,-0.32,-0.013000000000000001,-0.008,2625000,0.16875
-0.6020000000000001,52.0,-0.30399999999999994,-0.298,-0.024,-0.015,2640000,0.16399999999999998
-0.656,52.0,-0.33199999999999996,-0.32399999999999995,-0.004,-0.012,2655000,0.15925
-0.6359999999999999,52.0,-0.29599999999999993,-0.34,-0.016,-0.012,2670000,0.15449999999999997
-0.688,52.0,-0.36,-0.328,-0.02,-0.012,2685000,0.14975
-0.6699999999999999,52.0,-0.33199999999999996,-0.33799999999999997,-0.025,-0.024,2700000,0.14499999999999996
-0.71,52.0,-0.356,-0.354,-0.008,-0.008,2715000,0.14024999999999999
-0.6280000000000001,52.0,-0.31199999999999994,-0.316,-0.004,-0.273,2730000,0.13549999999999995
-0.6399999999999999,52.0,-0.356,-0.2839999999999999,-0.27799999999999997,-0.022000000000000002,2745000,0.13074999999999998
-0.634,52.0,-0.352,-0.282,-0.009,-0.008,2760000,0.12599999999999995
-0.676,52.0,-0.356,-0.31999999999999995,-0.4819999999999999,-0.24300000000000002,2775000,0.12124999999999996
-0.6380000000000001,52.0,-0.30800000000000005,-0.32999999999999996,-0.016,-0.015,2790000,0.11649999999999995
-0.6159999999999999,52.0,-0.312,-0.30400000000000005,-0.02,-0.02,2805000,0.11174999999999995
-0.624,52.0,-0.3559999999999999,-0.268,-0.018000000000000002,-0.02,2820000,0.10700000000000005
-0.6900000000000001,52.0,-0.344,-0.3459999999999999,-0.03,-0.019,2835000,0.10225000000000005
-0.632,52.0,-0.348,-0.284,-0.013000000000000001,-0.016,2850000,0.09750000000000004
-0.7040000000000001,52.0,-0.36,-0.344,-0.012,-0.271,2865000,0.09275000000000004
-0.638,52.0,-0.33199999999999996,-0.30599999999999994,-0.47799999999999987,-0.032,2880000,0.08800000000000004
-0.638,52.0,-0.29600000000000004,-0.34199999999999997,-0.02,-0.4549999999999999,2895000,0.08325000000000003
-0.6679999999999999,52.0,-0.33199999999999996,-0.33599999999999997,-0.008,-0.46599999999999986,2910000,0.07850000000000003
-0.652,52.0,-0.304,-0.348,-0.024,-0.233,2925000,0.07375000000000002
-0.65,52.0,-0.31599999999999995,-0.33399999999999996,-0.028000000000000004,-0.023,2940000,0.06900000000000002
-0.656,52.0,-0.33599999999999997,-0.32,-0.02,-0.4589999999999999,2955000,0.06425000000000002
-0.6439999999999999,52.0,-0.32799999999999996,-0.31599999999999995,-0.47799999999999987,-0.46599999999999986,2970000,0.05950000000000001
-0.708,52.0,-0.364,-0.3439999999999999,-0.4819999999999999,-0.015,2985000,0.05475000000000001
-0.6420000000000001,52.0,-0.33999999999999997,-0.30199999999999994,-0.4819999999999999,-0.253,3000000,0.05
